source,captured_at,source_url,source_type,extraction_method,project_id,project_slug,agency_name,project_name,district,province,department,address,latitude,longitude,sales_start_year,delivery_year,delivery_date,update_date,project_phase,floor_count,parking_count,view,typology,bedrooms,bedrooms_min,bedrooms_max,bathrooms_min,bathrooms_max,built_area,free_area,total_area_min,total_area_max,area_min,area_max,total_area,unit_status,unit_count,price_min,currency,list_price_avg,sale_price_avg,price_per_m2_list,price_per_m2_sale,sale_year,sale_month,sale_date,income,total_m2,financing_banks,amenities,project_description,project_contact,project_email,project_phone,project_whatsapp,builder_slug,builder_description,price_history_count,latest_price_history_date,latest_price_history_from,latest_price_history_status,visit_count,field_confidence,missing_required_fields
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/san-borja/greta-4158,portal,sitemap + obj_project_completo + json_ld + html_table,4158,4158-greta,INMGENIO,GRETA,San Borja,Lima,Lima,"Av Esmeralda, calle matamoros",-12.108037832708193,-76.98560858442471,,2028,2028-01-31,2008-03-11,En planos,,,,Departamento,3 a 4,3,4,3,5,,,120,293.46,120,293.46,120,En planos,1,1200000,PEN,1200000,,10000,,,,,1200000,120,Banco INTERBANK,,"Greta se eleva frente al Pentagonito entendiendo su contexto. Su arquitectura se expresa a través de volúmenes de nidos y Las imágenes son referenciales y están sujetas a cambios durante el desarrollo del proyecto. una composición equilibrada, que establece un diálogo natural con el parque y su entorno.",Lisbeth Espinoza,lespinoza@inmgenio.pe,992094635,992094635,inmgenio,"Somos una inmobiliaria que entiende profundamente las necesidades de las personas y del mercado de las viviendas. Y usamos este entendimiento para crear proyectos de una calidad superior al estándar. Contamos con 13 años de experiencia, por nuestra trayectoria conocemos el distrito de San Borja y de esa manera sabemos llegar al estilo de vida que desean llevar nuestros clientes.",1,2026-04-18 07:00:02,1200000,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/chorrillos/malecon-grau-501-4159,portal,sitemap + obj_project_completo + json_ld + html_table,4159,4159-malecon-grau-501,VIVE PLM,MALECÓN GRAU 501,Chorrillos,Lima,Lima,Malecón Grau 501,-12.165802986710665,-77.02609710106692,,2027,2027-12-31,2026-05-22,En planos,,,,Departamento,1 a 2,1,2,1,2,,,40,84.87,40,84.87,40,En planos,1,360269,PEN,360269,,9006.73,,,,,360269,40,Banco BBVA,Gimnasio | Lobby | Piscina | Sala Bar | Terraza | Zona de Parrillas | Otros,"A pocas cuadras de Barranco, nace un proyecto creado para quienes ven más allá del presente. Un espacio pensando para inversionistas que buscan crecimiento, alta demanda y una ubicación que siempre se revaloriza. Aquí, cada metro cuadrado se convierte en oportunidad y cada decisión, en visión de futuro. Vive + bonito.",Aldana Barrientos,aldanab@viveplm.com,935028626,935028626,vive-plm,"Desde nuestro primer proyecto entregado en 1996, seguimos comprometidos en construir hogares que reflejen los sueños de nuestros clientes. Nuestra misión es realizar proyectos residenciales bajo nuestro concepto VIVE, enfocado en un diseño funcional, elegante y confortable. Construimos espacios inspirados en cada persona, pareja y familia, desarrollándonos en los distritos más exclusivos de Lima a precios accesibles.",1,2026-04-02 07:00:02,360269,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/santiago-de-surco/hub-living-4160,portal,sitemap + obj_project_completo + json_ld + html_table,4160,4160-hub-living,EE INMOBILIARIA,Hub living,Santiago De Surco,Lima,Lima,"Jr.Melcholmalo Esq. Ca. Mercaderes, surco",-12.129313128170173,-76.98438978142805,,2027,2027-09-30,2026-05-05,En planos,,,,Departamento,2 a 4,2,4,1,4,,,63.2,114.56,63.2,114.56,63.2,En planos,1,465000,PEN,465000,,7357.59,,,,,465000,63.2,Banco INTERBANK,Lobby | Sala de usos Múltiples | Zona de Parrillas | Otros,"Hub Living es un edificio boutique sostenible en Santiago de Surco, con certificación EDGE, diseño contemporáneo y acabados de alta gama, ubicado en una zona tranquila y privilegiada cerca del Parque de la Amistad. Una propuesta que combina exclusividad, bienestar y sostenibilidad.",Ventas EE Inmobiliaria,ventas@eeinmobiliaria.com,988609572,988609572,ee-inmobiliaria,Somos una empresa formada por un grupo de profesionales de amplia y reconocida trayectoria en el rubro inmobiliario y construcción. Contamos con más de 50 proyectos entregados y 20 años de experiencia.,1,2026-04-18 07:00:02,465000,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/chorrillos/residencial-green-life-etapa-2-4161,portal,sitemap + obj_project_completo + json_ld + html_table,4161,4161-residencial-green-life-etapa-2,VERONES GRUPO INMOBILIARIO,Residencial Green Life Etapa 2,Chorrillos,Lima,Lima,Los Gorriones 490,-12.176818534978782,-77.00409163485928,,2027,2027-03-31,2026-04-04,En construccion,,,,Departamento,3 a 3,3,3,2,2,,,63.83,82.59,63.83,82.59,63.83,En construccion,1,350000,PEN,350000,,5483.32,,,,,350000,63.83,Banco BCP,Área de juegos para niños | Areas verdes | Ascensor directo | Gimnasio | Jardin de niños | Jardin interior | Lobby | Piscina | Sala de usos Múltiples | Terraza | Zona de Parrillas | Otros,"El proyecto Green Life presentan áreas verdes internas, están diseñados para proporcionar un entorno natural y relajante para los residentes. Las edificaciones están diseñadas para maximizar la eficiencia energética, utilizando materiales eco-amigables y técnicas de construcción sostenibles.",Horalys Hernandez,"marcogaray@grupo-verones.com,luis.leng@grupo-verones.com",956703967,956703967,verones-grupo-inmobiliario,"VERONÉS Grupo Inmobiliario, es un grupo de empresas peruanas con 20 años de experiencia desarrollando proyectos inmobiliarios de manera integral, desde el diseño hasta la ejecución de la construcción. Todos nuestros proyectos han sido entregados de manera satisfactoria en diseño, plazo y calidad.",3,2026-05-05 07:00:02,350000,En construccion,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/lince/residencial-villa-fatima-4162,portal,sitemap + obj_project_completo + json_ld + html_table,4162,4162-residencial-villa-fatima,IN URBAN,RESIDENCIAL VILLA FATIMA,Lince,Lima,Lima,JR ALMIRANTE GUISSE 1716,-12.082202,-77.0394494,,2027,2027-09-30,2026-05-21,En planos,8,,,Departamento,2 a 3,2,3,2,3,,,63.25,126.26,63.25,126.26,63.25,En planos,1,455770,PEN,455770,,7205.85,,,,,455770,63.25,Banco BCP,Zona de Parrillas,"Proyecto Multifamiliar de 8 pisos, ubicado en Jr. Almirante Guisse 1716, Lince. FLAT Y DUPLEX con 2 y 3 dormitorios. TERRAZA - ZONA DE PARRILLAS en último nivel. A 3 cuadras de Hospital Rebagliatti",MONICA HERRERA,"dduenas@inurban.pe,mherrera@inurban.pe",946365186,946365186,in-urban,Construyendo Modernidad,3,2026-04-18 07:00:02,455770,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/santiago-de-surco/edificio-inprime-4165,portal,sitemap + obj_project_completo + json_ld + html_table,4165,4165-edificio-inprime,VITAIN,Edificio InPrime,Santiago De Surco,Lima,Lima,"Av.Caminos del inca 350, Lima",-12.1147361,-76.9917561,,2028,2028-10-31,2026-05-01,En planos,,,,Departamento,2 a 3,2,3,2,2,,,63.36,79.72,63.36,79.72,63.36,En planos,1,559059,PEN,559059,,8823.53,,,,,559059,63.36,Financiamiento propio,Lobby | Salon Gourmet | Zona de Parrillas | Otros,"!En Lanzamiento¡ Un nuevo proyecto. Diseño, estilo y experiencia se unen para brindarte una experiencia diferente, rodeada de lo mejor: centros comerciales, parques y avenidas principales. Este es el momento de dar el primer paso hacia lo nuevo. Regístrate y se de los primeros en descubrirlo.",Vitaín Inmobiliaria,info@vitain.pe,944216883,944216883,vitain,"Vitaín Inmobiliaria nace de la experiencia de profesionales especializados en áreas como arquitectura, ingeniería, construcción, gestión, administración y asesoramiento inmobiliario.Contamos con el respaldo de Grupo López, constructora que inicia sus actividades desde el 2008, construyendo proyectos residenciales en el distrito de Santiago de Surco. En la actualidad, Vitain Inmobiliaria cuenta con más de 10 proyectos construidos y entregados. Nuestro objetivo es promover edificios residenciales exclusivos y modernos, los cuales mejorarán la calidad de vida de las familias.",3,2026-04-19 07:00:02,559059,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/pueblo-libre/oli-all-inclusive-vive-pueblo-libre-4166,portal,sitemap + obj_project_completo + json_ld + html_table,4166,4166-oli-all-inclusive-vive-pueblo-libre,MS INMOBILIARIA,Oli - All inclusive vive pueblo libre,Pueblo Libre,Lima,Lima,AV. MANUEL CIPRIANO DULANTO 1230.,-12.0778951,-77.0679354,,2027,2027-12-01,2026-05-06,En planos,,,,Departamento,2 a 3,2,3,2,2,,,57,125,57,125,57,En planos,1,347700,PEN,347700,,6100,,,,,347700,57,Banco SCOTIABANK,Gimnasio | Karaoke | Lobby | Sala de Niños | Video vigilancia | Zona de Parrillas | Otros,"OLI redefine la forma de vivir con su concepto All Inclusive Living, pensado para que tengas todo lo que necesitas en un solo lugar. Un espacio donde tu hogar se integra con tu estilo de vida. Ubicado en Pueblo Libre, combina lo mejor de la modernidad con el encanto de un distrito tradicional, brindándote conectividad, comodidad y cercanía a todo. El proyecto cuenta con más de 10 áreas comunes diseñadas para acompañarte en cada momento del día: espacios para trabajar, entrenar, relajarte y compartir, sin necesidad de salir de casa. Cada departamento ha sido diseñado con una distribución eficiente que maximiza los espacios, creando ambientes funcionales, cómodos y listos para adaptarse a tu ritmo. OLI es más que un departamento, es una experiencia completa. Vive con todo incluido y enfócate en disfrutar.",Call center Ms Inmobiliria,ventas.oobregon@msinmobiliaria.pe,960188184,960188184,ms-inmobiliaria,"MS INMOBILIARIA SAC, es una empresa con demostrada experiencia, garantía y seriedad reflejada desde el 2006 en todos los proyectos entregados a tiempo y a total satisfacción de nuestros Clientes. Somos especialistas en el rubro inmobiliario de viviendas y desarrollamos proyectos solo en las mejores ubicaciones de cada distrito, para vivir con la mayor tranquilidad, comodidad, cerca de todo lo que se necesita y con los mejores servicios de cada distrito, buscamos así la mayor satisfacción de nuestros clientes.",2,2026-03-20 07:00:03,347700,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/miraflores/cordova-4172,portal,sitemap + obj_project_completo + json_ld + html_table,4172,4172-cordova,VERDANT INMOBILIARIA,Córdova,Miraflores,Lima,Lima,"Av. General Cordova 1171, Miraflores",-12.1086518,-77.0491644,,2028,2028-01-01,2026-05-08,En planos,,,,Departamento,1 a 3,1,3,1,2,,,86.2,257.7,86.2,257.7,86.2,En planos,1,725000,PEN,725000,,8410.67,,,,,725000,86.2,Banco INTERBANK,Ascensor directo | Sala de Niños | Zona de Parrillas,"Córdova es un proyecto residencial boutique que captura la esencia de Miraflores: un lugar verde, caminable y conectado, donde la ciudad y la tranquilidad se encuentran en armonía. Ubicado en Av. General Córdova, cerca del malecón y parques, ofrece 34 exclusivos departamentos, con tipologías flexibles —flats, dúplex y garden homes— adaptándose a distintas etapas de vida. Su diseño atemporal y la integración de vegetación crean un refugio natural en el corazón urbano. Córdova busca obtener la certificación EDGE, enfocándose en eficiencia energética y sostenibilidad.",Layla Arredondo,ventas.cordova@verdant.pe,940786076,940786076,verdant-inmobiliaria,"¡Hola! Somos Verdânt, una inmobiliaria peruana dedicada a construir un futuro más sostenible. Nuestros proyectos reflejan nuestro compromiso con el medio ambiente, y estamos orgullosos de contar con el respaldo de certificaciones como EDGE y MiVivienda Verde, además de ser miembros de ASEI. Con Verdânt, Vive Verde.",2,2026-05-05 07:00:02,725000,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/santiago-de-surco/eucaliptos-248-4173,portal,sitemap + obj_project_completo + json_ld + html_table,4173,4173-eucaliptos-248,XYZ INMOBILIARIA,Eucaliptos 248,Santiago De Surco,Lima,Lima,Jr Eucaliptos 248,-12.094242985237413,-76.97114379974661,,2027,2027-04-30,2011-04-01,En planos,,,,Departamento,3 a 3,3,3,3,4,,,172,362,172,362,172,En planos,1,436000,$,436000,,2534.88,,,,,436000,172,Banco BCP,Areas verdes | Ascensor directo | Jardin interior,"Eucaliptos 248 es un proyecto exclusivo de solo 18 residencias, diseñado bajo un concepto boutique que combina elegancia arquitectónica, sostenibilidad y conexión con la naturaleza. Inspirado en los clásicos townhouses ingleses, propone una nueva forma de vivir en Santiago de Surco: con estilo, privacidad y armonía.",Rebeca Novella,eucaliptos@xyz.pe,941266339,941266339,xyz-inmobiliaria,"Nos dedicamos exclusivamente al desarrollo de proyectos inmobiliarios con diseños innovadores, modernos y funcionales, en donde cada espacio está especialmente diseñado para satisfacer las necesidades de nuestros usuarios, las generaciones X, Y y Z.",1,2026-04-02 07:00:02,436000,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/jesus-maria/zegarra-920-4174,portal,sitemap + obj_project_completo + json_ld + html_table,4174,4174-zegarra-920,GRANADERO INMOBILIARIA,ZEGARRA 920,Jesus Maria,Lima,Lima,Jirón Coronel Zegarra 920,-12.076094434289768,-77.04470944430797,,2028,2028-01-31,2026-05-08,En planos,11,,,Departamento,1 a 3,1,3,1,3,,,55.24,135.91,55.24,135.91,55.24,En planos,52,358962.17,PEN,358962.17,,6498.23,,,,,18666032.84,2872.48,Banco INTERBANK,Gimnasio | Lobby | Sala de usos Múltiples | Zona de Parrillas | Otros,"Zegarra 920 es la nueva propuesta de Granadero Inmobiliaria en Jesús María, un proyecto premium pensado para quienes buscan exclusividad, diseño y una vida conectada a la ciudad. Con solo 52 departamentos en 11 pisos, este edificio ofrece una experiencia residencial más privada y sofisticada, complementada con áreas comunes como lobby, gimnasio, sala de usos múltiples y zona de parrillas, ideales para disfrutar un estilo de vida moderno, cómodo y distinguido.",Zhenia Diestra,ventas6@granadero.com.pe,941240677,941240677,granadero-inmobiliaria,"Granadero Inmobiliaria nace como un proyecto forjado por peruanos con el propósito de construir espacios con sentido. Iniciamos nuestra trayectoria con la convicción de aportar valor a la ciudad desde la arquitectura funcional y bien pensada. Con el tiempo, y respondiendo al llamado de las personas por hogares que combinen diseño, calidad y cercanía, decidimos enfocarnos en la vivienda. Desde entonces, creamos espacios donde cada detalle importa y cada proyecto se diseña como si fuera para nosotros mismos. Hoy seguimos creciendo con los mismos valores con los que empezamos: compromiso, honestidad y profundo amor por el Perú.",1,2026-03-27 07:00:03,358962.17,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/jesus-maria/parque-central-722-4175,portal,sitemap + obj_project_completo + json_ld + html_table,4175,4175-parque-central-722,EDIFIKARTE,PARQUE CENTRAL 722,Jesus Maria,Lima,Lima,Av. Cuba 722,-12.07463192764263,-77.04302072950885,,2028,2028-12-30,2026-05-20,En planos,,,,Departamento,1 a 3,1,3,1,2,,,42.74,76.76,42.74,76.76,42.74,En planos,1,378243.2,PEN,378243.2,,8849.86,,,,,378243.2,42.74,Banco BCP,Gimnasio | Lobby | Piscina | Sala de usos Múltiples | Terraza | Zona de Parrillas | Otros,"Ubicado en Av. Cuba 722, en Jesús María, Parque Central 722 es un proyecto moderno que combina diseño, funcionalidad y una excelente ubicación. Ofrece departamentos de 1, 2 y 3 dormitorios desde 42 m², pensados para adaptarse a tu estilo de vida. Disfruta de áreas comunes como lobby, piscina, SUM con bar, zona de juegos, parrillas, pet zone y zona de bicicletas, en un entorno conectado a las principales avenidas y con todo lo que necesitas a tu alcance.",Jeanpier Torres,jeanpierrtorres@edifikarte.com.pe,977339765,977339765,grupo-edifikarte-sac,"Somos Inmobiliaria Edifikarte S.A.C, una empresa de capitales peruanos que desde 1997 desarrolla, gerencia y construye proyectos de vivienda. Los años de experiencia, la solidez de nuestro grupo empresarial y la satisfacción en más de 20 diferentes proyectos entregados son la garantía para nuestros clientes. Construimos proyectos inmobiliarios modernos, conceptualizados y diseñados con el único objetivo de satisfacer las exigencias y necesidades de nuestros clientes en cuanto a calidad, exclusividad, confort, seguridad y estilo de vida, brindándoles una excelente relación calidad-precio.",2,2026-05-08 07:00:02,378243.2,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/santiago-de-surco/parque-bahamonde-4179,portal,sitemap + obj_project_completo + json_ld + html_table,4179,4179-parque-bahamonde,EE INMOBILIARIA,Parque Bahamonde,Santiago De Surco,Lima,Lima,Jr. Rey de Bahamonde 285,-12.1302054,-76.98933760000001,,2027,2027-10-27,2026-04-23,En planos,,,,Departamento,2 a 4,2,4,2,4,,,69.46,198.63,69.46,198.63,69.46,En planos,1,496000,PEN,496000,,7140.8,,,,,496000,69.46,Banco INTERBANK,Lobby | Sala de usos Múltiples | Zona de Parrillas,"Parque Bahamonde es un edificio boutique sostenible en Santiago de Surco, con certificación EDGE, diseño contemporáneo y acabados de alta gama, ubicado en una zona tranquila y privilegiada cerca al Parque de La Amistad. Una propuesta que combina exclusividad, bienestar y sostenibilidad.",Ventas EE Inmobiliaria,ventas@eeinmobiliaria.com,988609572,988609572,ee-inmobiliaria,Somos una empresa formada por un grupo de profesionales de amplia y reconocida trayectoria en el rubro inmobiliario y construcción. Contamos con más de 50 proyectos entregados y 20 años de experiencia.,1,2026-04-24 07:00:02,496000,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/magdalena-del-mar/canela-4182,portal,sitemap + obj_project_completo + json_ld + html_table,4182,4182-canela,ABRIL GRUPO INMOBILIARIO,Canela,Magdalena Del Mar,Lima,Lima,Av. Salaverry 3336,-12.1004322,-77.0574321,,2027,2027-12-31,2026-05-21,En planos,10,,,Departamento,1 a 5,1,5,1,6,,,40.58,207.28,40.58,207.28,40.58,En planos,1,358237.85,PEN,358237.85,,8827.94,,,,,358237.85,40.58,Banco BCP,Jardin interior | Lobby | Video vigilancia | Otros,"El proyecto Canela es una propuesta inmobiliaria moderna ubicada en Magdalena del Mar, específicamente en la Av. Salaverry 3336, una zona estratégica con fácil acceso a principales vías, servicios y áreas urbanas consolidadas. Este edificio residencial contará con 10 pisos diseñados para ofrecer comodidad, funcionalidad y un estilo de vida contemporáneo. Canela busca convertirse en una excelente alternativa tanto para quienes desean vivir en un entorno céntrico como para quienes buscan una inversión con alto potencial de valorización. Su ubicación privilegiada permite cercanía a centros comerciales, áreas verdes y servicios esenciales, lo que garantiza practicidad en el día a día.",Abril Grupo Inmobiliario,VentasRT@abril.pe,995381002,995381002,abril-grupo-inmobiliario-ft,"Somos una empresa de capital 100% peruano con más de 18 años de experiencia en el rubro inmobiliario y de construcción. Tenemos una trayectoria de más de 49 proyectos entregados y, en la actualidad contamos con más de 16 proyectos en desarrollo.",1,2026-05-22 07:00:02,358237.85,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/magdalena-del-mar/dibos-728-4183,portal,sitemap + obj_project_completo + json_ld + html_table,4183,4183-dibos-728,ECOHABITAT DESARROLLO INMOBILIARIO,Dibós 728,Magdalena Del Mar,Lima,Lima,Jr. Felix Dibos 729 Magdalena,-12.094465318361904,-77.06216034064724,,2027,2027-08-31,2026-04-28,En planos,7,,,Departamento,1 a 3,1,3,1,2,,,40,77.7,40,77.7,40,En planos,1,306900,PEN,306900,,7672.5,,,,,306900,40,Banco SCOTIABANK,Sala de usos Múltiples,"¡Precio de Pre-venta! Más que un departamento, es el espacio donde empieza tu estilo de vida. Dibós 728 fusiona diseño contemporáneo, tranquilidad y una ubicación privilegiada en Magdalena, a pasos de San Isidro. Un edificio boutique de solo 7 pisos, pensado para quienes valoran la exclusividad, la tranquilidad y lo moderno. Vive con privacidad. Vive con estilo.",Juan Palomares,juan-palomares@ecohabitat.com.pe,908879954,908879954,ecohabitat-desarrollo-inmobiliario,"Somos una inmobiliaria comprometida con crear espacios únicos, ofreciendo los mejores acabados en San Miguel y Pueblo Libre, junto a precios competitivos que destacan en el mercado. Contamos con un equipo de profesionales altamente calificados y con amplia experiencia, enfocados en superar las expectativas de nuestros clientes en cada proyecto.",2,2026-04-28 07:00:03,306900,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/la-victoria/the-standard-4184,portal,sitemap + obj_project_completo + json_ld + html_table,4184,4184-the-standard,Grupo Santa Maria,The Standard,La Victoria,Lima,Lima,Av. Canada 965,-12.08217,-77.01647369999999,,2028,2028-12-31,2017-03-24,En planos,,,,Departamento,1 a 3,1,3,1,2,,,40.35,82.07,40.35,82.07,40.35,En planos,1,295000,PEN,295000,,7311.03,,,,,295000,40.35,Banco BANBIF,Área de juegos para niños | Gimnasio | Lobby | Piscina | Sala de Niños | Sala de usos Múltiples | Terraza | Zona de Parrillas | Otros,"The Standard llega para marcar un nuevo standard de vida. Un edificio donde el diseño contemporáneo, la funcionalidad y los espacios pensados para tu ritmo de vida, se encuentran para elevar lo cotidiano.",Karl Gomez,kgomez@gruposantamaria.com,940876756,940876756,grupo-santa-maria,"Hace más de 13 años comenzamos a construir confianza. Cada proyecto que desarrollamos como Grupo Santamaria, nace del compromiso de cumplir con lo que prometemos, con integridad y con la convicción de crear espacios que mejoren la vida de las personas. Nuestra reputación ha sido forjada por la satisfacción de nuestros clientes, por una ejecución cuidada al detalle y por una forma de trabajar que armoniza la practicidad, el diseño y el confort. Gracias a esa confianza, hoy como Grupo Santa Maria seguimos contacto las historias de éxito, una a una de nuestros clientes.",1,2026-03-25 07:00:03,295000,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/jesus-maria/las-leyendas-de-cuba-4187,portal,sitemap + obj_project_completo + json_ld + html_table,4187,4187-las-leyendas-de-cuba,Inmobiliaria Las Leyendas,Las Leyendas de Cuba,Jesus Maria,Lima,Lima,"Av. Cuba 301, Jesus María",-12.075519,-77.0395796,,2028,2028-09-30,2026-03-27,En planos,22,,,Departamento,1 a 3,1,3,1,2,,,40.01,95.07,40.01,95.07,40.01,En planos,1,279000,PEN,279000,,6973.26,,,,,279000,40.01,Financiamiento propio,Área de juegos para niños | Areas verdes | Gimnasio | Parque privado | Techo Panorámico | Zona de Parrillas,"Las Leyendas de Cuba es un imponente edificio residencial de 22 pisos de la inmobiliaria ""Las Leyendas""; ubicado estratégicamente en la Av. Cuba, en el corazón de Jesús María. Diseñado para ofrecer versatilidad y estilo de vida, el proyecto cuenta con más de 35 tipologías de departamentos, adaptándose a las distintas necesidades y momentos de sus residentes. Su arquitectura destaca por contar con tres frentes, brindando mayor iluminación natural, ventilación y vistas privilegiadas hacia la Av. Cuba, Av. Guisse y Av. General Córdova. Además, incorpora una completa propuesta de áreas comunes pensadas para el bienestar, la conexión y la vida urbana contemporánea.",Rodrigo Miranda,leyendasinmobiliaria@gmail.com,900058888,900058888,inmobiliaria-las-leyendas,"Las Leyendas de Cuba es un imponente edificio residencial de 22 pisos ubicado estratégicamente en la Av. Cuba, en el corazón de Jesús María. Diseñado para ofrecer versatilidad y estilo de vida, el proyecto cuenta con más de 35 tipologías de departamentos, adaptándose a las distintas necesidades y momentos de sus residentes. Su arquitectura destaca por contar con tres frentes, brindando mayor iluminación natural, ventilación y vistas privilegiadas hacia la Av. Cuba, Av. Guisse y Av. General Córdova. Además, incorpora una completa propuesta de áreas comunes pensadas para el bienestar, la conexión y la vida urbana contemporánea.",2,2026-03-28 07:00:02,279000,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/san-miguel/marena-4188,portal,sitemap + obj_project_completo + json_ld + html_table,4188,4188-marena,PAZ,Marena,San Miguel,Lima,Lima,Jiron Fedrico Gallese 399 - San Miguel,-12.092381,-77.0795735,,2028,2028-12-31,2026-04-29,En planos,,,,Departamento,1 a 4,1,4,1,3,,,40,155.89,40,155.89,40,En planos,1,294000,PEN,294000,,7350,,,,,294000,40,Banco BBVA,Gimnasio | Lobby | Piscina | Terraza | Zona de Parrillas,"Ubicado frente al Parque Media Luna y a pasos del Malecón Bertoloto, Marena te conecta con una rutina más ligera: aire fresco, caminatas y mañanas activas cerca al mar. Este edificio ha sido diseñado con espacios ágiles y funcionales para diferentes etapas de vida, combinando modernidad, comodidad y un estilo de vida que se disfruta todos los días en San Miguel.",Omar Cáceres,jorge.caceres@paz.pe,986651323,986651323,paz,"Paz inmobiliaria, con 17 años desarrollando proyectos inmobiliarios, +9,200 unidades entregadas que corroboran nuestro compromiso con nuestros clientes y 29 proyectos desarrollados que nos alientan a seguir mejorando la ciudad, nuestro propósito, ""Creamos espacios, para disfrutar la vida"" es la guía en cada paso que damos.",2,2026-04-11 07:00:03,294000,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/santiago-de-surco/nova-living-4192,portal,sitemap + obj_project_completo + json_ld + html_table,4192,4192-nova-living,EE INMOBILIARIA,Nova Living,Santiago De Surco,Lima,Lima,Av. Caminos del Inca y esq. Av. Santiago de Surco,-12.147385620670473,-76.9861203233809,,2028,2028-06-30,2026-05-14,En planos,,,,Departamento,1 a 3,1,3,1,2,,,47.85,116.28,47.85,116.28,47.85,En planos,1,324000,PEN,324000,,6771.16,,,,,324000,47.85,Banco INTERBANK,Lobby | Sala de Niños | Sala de usos Múltiples | Zona de Parrillas,"Ubicado estratégicamente entre Av. Caminos del Inca y esq. Av. Santiago de Surco, este proyecto está pensado para quienes buscan un estilo de vida dinámico y moderno. Rodeado de restaurantes, supermercados, gimnasios y todo lo que necesitas en tu día a día, vivir aquí significa tener la ciudad a tu alcance. Este proyecto ofrece diversas áreas comunes diseñadas para compartir, relajarte y disfrutar con amigos y familia.",Ventas EE Inmobiliaria,ventas1@qubicainmobiliaria.com,981347707,981347707,ee-inmobiliaria,Somos una empresa formada por un grupo de profesionales de amplia y reconocida trayectoria en el rubro inmobiliario y construcción. Contamos con más de 50 proyectos entregados y 20 años de experiencia.,2,2026-05-15 07:00:03,324000,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/san-miguel/vivapark-150-4194,portal,sitemap + obj_project_completo + json_ld + html_table,4194,4194-vivapark-150,ECOHABITAT DESARROLLO INMOBILIARIO,Vivapark 150,San Miguel,Lima,Lima,"Calle Pichu 150, Urb. Maranga IV San Miguel -  Lima",-12.0733143,-77.0981068,,2027,2027-09-30,2026-05-08,En planos,,,,Departamento,1 a 3,1,3,1,2,,,40.35,79.7,40.35,79.7,40.35,En planos,1,233000,PEN,233000,,5774.47,,,,,233000,40.35,Banco INTERBANK,,"Vive frente al parque, alejado del ruido.",Juan Palomares,juan-palomares@ecohabitat.com.pe,908879954,908879954,ecohabitat-desarrollo-inmobiliario,"Somos una inmobiliaria comprometida con crear espacios únicos, ofreciendo los mejores acabados en San Miguel y Pueblo Libre, junto a precios competitivos que destacan en el mercado. Contamos con un equipo de profesionales altamente calificados y con amplia experiencia, enfocados en superar las expectativas de nuestros clientes en cada proyecto.",2,2026-04-28 07:00:03,233000,En planos,,alta,
