run_id,agency_name,domain,web_project_url,web_project_name,nexo_project_id,nexo_project_name,match_score,match_class,matched_on_agency,matched_on_project_name,matched_on_district,matched_on_address,matched_on_coordinates,matched_on_slug,justification,requires_human_review,reviewed_status,reviewed_by,reviewed_at
webs_propias_phase6_2026-06-14T20-43-40-390Z,MS INMOBILIARIA,msinmobiliaria.pe,https://msinmobiliaria.pe/proyectos/top-living,Top Living,3422,TOP LIVING,77.3,match_medium,true,true,false,true,false,true,score=77.3 | agency=1 | project=1 | district=0.15 | address=1 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,TER INMOBILIARIA,terinmobiliaria.com,https://terinmobiliaria.com/proyectos/bolivar,Bolivar,2445,BOLIVAR 1209,84,match_medium,true,true,true,false,false,true,score=84 | agency=1 | project=1 | district=1 | address=0.6 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,TER INMOBILIARIA,terinmobiliaria.com,https://terinmobiliaria.com/proyectos/morar,Morar,2241,MORAR,76.38,match_medium,true,true,false,true,false,true,score=76.38 | agency=1 | project=1 | district=0.09 | address=1 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,EVERGRAN GRUPO INMOBILIARIO,evergran.pe,https://evergran.pe/proyectos/aliaga-garden,Aliaga Garden Etapa 1,1654,ALIAGA GARDEN,77.12,match_medium,true,true,false,true,false,true,score=77.12 | agency=1 | project=1 | district=0.14 | address=1 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,EVERGRAN GRUPO INMOBILIARIO,evergran.pe,https://evergran.pe/proyectos/aliaga-garden-2,Aliaga Garden Etapa 2,2918,Aliaga Garden - Etapa 2,64.88,match_low,true,true,false,false,false,true,score=64.88 | agency=1 | project=1 | district=0.14 | address=0.18 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,AVENIR GRUPO INMOBILIARIO,avenir.pe,https://www.avenirperu.pe/post/es-buen-momento-para-invertir-en-proyectos-inmobiliarios-en-preventa,¿Es buen momento para invertir en proyectos inmobiliarios en preventa?,,SB NORTE 1189,43.73,unmatched_web,false,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: SB NORTE 1189; score=43.73 | agency=0.7 | project=0.14 | district=1 | address=0.6 | coords=0 | slug=0.14,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,AVENIR GRUPO INMOBILIARIO,avenir.pe,https://www.avenirperu.pe/proyectosenventa,Proyectos en venta,2861,MIXXO,50.46,match_low,true,false,true,true,false,false,score=50.46 | agency=1 | project=0 | district=1 | address=1 | coords=0 | slug=0.09,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,INHOUSE,inhouse.com.pe,https://www.inhouse.com.pe/proyecto/ibiza,Grupo Inmobiliario,,IBIZA,40.84,unmatched_web,true,false,false,false,false,true,Sin score suficiente contra mejor candidato Nexo: IBIZA; score=40.84 | agency=1 | project=0.31 | district=0.14 | address=0.2 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,INHOUSE,inhouse.com.pe,https://www.inhouse.com.pe/proyecto/sienna,Grupo Inmobiliario,,IBIZA,37.37,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: IBIZA; score=37.37 | agency=1 | project=0.31 | district=0.14 | address=0.2 | coords=0 | slug=0.31,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,VIVE PLM,viveplm.com,https://www.viveplm.com/proyectoconstruido-losnaranjos294,Inversiones Inmobiliarias,,SAN FELIPE TOWERS,33.57,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: SAN FELIPE TOWERS; score=33.57 | agency=1 | project=0.22 | district=0.08 | address=0.25 | coords=0 | slug=0.17,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,VIVE PLM,viveplm.com,https://www.viveplm.com/proyectoconstruido-carolinavargas22,Inversiones Inmobiliarias,,BERNALES 442,34.69,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: BERNALES 442; score=34.69 | agency=1 | project=0.18 | district=0.28 | address=0.23 | coords=0 | slug=0.13,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,LOS PORTALES DEPARTAMENTOS,losportales.com.pe,https://www.losportales.com.pe/vista-ventanales,Los Portales,,Gran Parque Norte - Etapa 1,33.23,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: Gran Parque Norte - Etapa 1; score=33.23 | agency=1 | project=0.18 | district=0.14 | address=0.25 | coords=0 | slug=0.18,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,LOS PORTALES DEPARTAMENTOS,losportales.com.pe,https://www.losportales.com.pe/venta-terreno,Los Portales,,Gran Parque Norte - Etapa 1,31.32,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: Gran Parque Norte - Etapa 1; score=31.32 | agency=1 | project=0.18 | district=0.14 | address=0.12 | coords=0 | slug=0.18,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,BECA INMOBILIARIA,beca.pe,https://beca.pe/proyectos-inmobiliarios-en-pueblo-libre-departamentos-frente-a-parque,Proyectos Inmobiliarios en Pueblo Libre: Departamentos Frente a Parque,,Eighth Avenue,43.54,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Eighth Avenue; score=43.54 | agency=1 | project=0.14 | district=1 | address=0.18 | coords=0 | slug=0.16,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,BECA INMOBILIARIA,beca.pe,https://beca.pe/proyectos-inmobiliarios-en-magdalena-encuentra-el-departamento-ideal-segun-tu-estilo-de-vida,Proyectos inmobiliarios en Magdalena: Encuentra el departamento ideal según tu estilo de vida,,Eighth Avenue,43.05,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Eighth Avenue; score=43.05 | agency=1 | project=0.13 | district=1 | address=0.18 | coords=0 | slug=0.15,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,DKASA,dkasa.com.pe,https://www.dkasa.com.pe/proyectos/pre-venta/kora,Proyecto Kora,,Plaza Bertello,40.39,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Plaza Bertello; score=40.39 | agency=1 | project=0.07 | district=1 | address=0.18 | coords=0 | slug=0.07,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,DKASA,dkasa.com.pe,https://www.dkasa.com.pe/proyectos/pre-lanzamiento/san-miguel-lucca,Proyecto Lucca,3911,Lucca,76.15,match_medium,true,true,false,true,false,true,score=76.15 | agency=1 | project=1 | district=0.08 | address=1 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,MULTIURBE,multiurbe.com,https://www.multiurbe.com/proyecto/libertador,Libertador,4210,Libertador,87,match_high,true,true,true,true,false,true,score=87 | agency=1 | project=1 | district=1 | address=0.8 | coords=0 | slug=1,false,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,MULTIURBE,multiurbe.com,https://www.multiurbe.com/proyecto/polo-park,Polo Park,3957,Polo Park,79.18,match_medium,true,true,true,false,false,true,score=79.18 | agency=1 | project=1 | district=1 | address=0.28 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,SAN CHARBEL EDIFICACIONES,sancharbel.pe,https://sancharbel.pe/cotizar-departamento,Cotizar Departamentos en venta en Lima,,OCEANIKA,34.71,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: OCEANIKA; score=34.71 | agency=1 | project=0.23 | district=0.17 | address=0.2 | coords=0 | slug=0.23,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,SAN CHARBEL EDIFICACIONES,sancharbel.pe,https://sancharbel.pe/departamentos-lima,Proyectos en Venta,,FREE,38.15,unmatched_web,true,false,false,true,false,false,Sin score suficiente contra mejor candidato Nexo: FREE; score=38.15 | agency=1 | project=0.12 | district=0.14 | address=0.8 | coords=0 | slug=0,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ORTIZ INMOBILIARIA,oiperu.com,https://oiperu.com/proyectos/masias,Masías,3326,MASIAS,77.41,match_medium,true,true,true,false,false,true,score=77.41 | agency=1 | project=1 | district=1 | address=0.16 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ORTIZ INMOBILIARIA,oiperu.com,https://oiperu.com/proyectos/vizuale3,Vizuale 3,3945,Vizuale 3,85,match_high,true,true,true,false,false,true,score=85 | agency=1 | project=1 | district=1 | address=0.67 | coords=0 | slug=1,false,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,URBALIMA,urbalima.pe,https://urbalima.pe/proyecto/ascend,Ascend,3511,ASCEND,63.68,match_low,true,true,false,false,false,true,score=63.68 | agency=1 | project=1 | district=0.13 | address=0.11 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,URBALIMA,urbalima.pe,https://urbalima.pe/proyecto/ecopark,Ecopark,,PARQUE CORREA ELIAS,33.57,unmatched_web,false,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: PARQUE CORREA ELIAS; score=33.57 | agency=0.35 | project=0.19 | district=1 | address=0.25 | coords=0 | slug=0.19,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRANADERO INMOBILIARIA,granadero.com.pe,https://granadero.com.pe/proyecto/zegarra-920,Zegarra 920 –,4174,ZEGARRA 920,86.25,match_high,true,true,true,true,false,true,score=86.25 | agency=1 | project=1 | district=1 | address=0.75 | coords=0 | slug=1,false,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRANADERO INMOBILIARIA,granadero.com.pe,https://granadero.com.pe/proyecto/cross,Cross –,3392,Cross,80,match_medium,true,true,true,false,false,true,score=80 | agency=1 | project=1 | district=1 | address=0.33 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,Morada,morada.pe,https://morada.pe/proyectos/basadre-1101,Basadre 1101,4057,Bustamante 175,50.86,match_low,true,false,true,false,false,false,score=50.86 | agency=1 | project=0.33 | district=1 | address=0.18 | coords=0 | slug=0.33,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,Morada,morada.pe,https://morada.pe/proyectos/eucaliptos-385,Eucaliptos 385,,Bustamante 175,48.23,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Bustamante 175; score=48.23 | agency=1 | project=0.26 | district=1 | address=0.18 | coords=0 | slug=0.26,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ARTECO,arteco.pe,https://www.arteco.pe/proyectos/depasmart-lince,DepaSmart Lince,,Arteco,38.31,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: Arteco; score=38.31 | agency=1 | project=0.25 | district=0.23 | address=0.33 | coords=0 | slug=0.26,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ARTECO,arteco.pe,https://www.arteco.pe/proyectos/depasmart-brena,DepaSmart Breña,,Arteco,46.32,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Arteco; score=46.32 | agency=1 | project=0.25 | district=1 | address=0.1 | coords=0 | slug=0.25,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,LA VENTUROSA,laventurosa.com,https://www.laventurosa.com/proyectos/magdalena,Edificio Magda,3998,Edificio Magda,75,match_medium,true,true,false,true,false,true,score=75 | agency=1 | project=1 | district=0 | address=1 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,LA VENTUROSA,laventurosa.com,https://www.laventurosa.com/proyectos/solboulevard,Condominio Sol Boulevard,3932,Sol Boulevard,89.25,match_high,true,true,true,true,false,true,score=89.25 | agency=1 | project=1 | district=1 | address=1 | coords=0 | slug=0.85,false,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,SENDA,senda.pe,https://senda.pe/proyecto/side,Side,,Inspira 2,34.49,unmatched_web,false,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Inspira 2; score=34.49 | agency=0.46 | project=0.2 | district=1 | address=0.14 | coords=0 | slug=0.2,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,SENDA,senda.pe,https://senda.pe/proyecto/vemia,Vemiá,,Inspira 2,34.49,unmatched_web,false,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Inspira 2; score=34.49 | agency=0.46 | project=0.2 | district=1 | address=0.14 | coords=0 | slug=0.2,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,VIDARQ,performanceperu.pe,https://performanceperu.pe/proyecto/castilla-park,CASTILLA PARK – Performance Perú,,Atria,44.1,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Atria; score=44.1 | agency=1 | project=0.12 | district=1 | address=0.25 | coords=0 | slug=0.21,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,VIDARQ,performanceperu.pe,https://performanceperu.pe/proyecto/catalina-park,CATALINA PARK – Performance Perú,,Atria,44.46,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Atria; score=44.46 | agency=1 | project=0.12 | district=1 | address=0.25 | coords=0 | slug=0.28,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,Grupo Santa Maria,gruposantamaria.com,https://gruposantamaria.com/plantas-decorar-departamento-playa,Plantas ideales para decorar tu departamento en la playa,,Miramar Etapa III,34.37,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: Miramar Etapa III; score=34.37 | agency=1 | project=0.18 | district=0.25 | address=0.2 | coords=0 | slug=0.22,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,Grupo Santa Maria,gruposantamaria.com,https://gruposantamaria.com/caracteristicas-departamento-ideal-playa,Características del departamento de playa ideal,,Miramar Etapa III,38.76,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: Miramar Etapa III; score=38.76 | agency=1 | project=0.31 | district=0.25 | address=0.2 | coords=0 | slug=0.24,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,PUERTA DE TIERRA,puertadetierra.pe,https://puertadetierra.pe/proyecto-realizado/teatro-la-plaza,Teatro La Plaza – puertadetierra.pe,,PARQUE CORREA ELIAS,46.78,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: PARQUE CORREA ELIAS; score=46.78 | agency=1 | project=0.25 | district=1 | address=0.14 | coords=0 | slug=0.21,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,PUERTA DE TIERRA,puertadetierra.pe,https://puertadetierra.pe/proyecto-realizado/colegio-inmaculada,Colegio Inmaculada – puertadetierra.pe,,PARQUE CORREA ELIAS,44.41,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: PARQUE CORREA ELIAS; score=44.41 | agency=1 | project=0.18 | district=1 | address=0.14 | coords=0 | slug=0.2,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,REDBAY INMOBILIARIA,redbayperu.pe,https://redbayperu.pe/departamentos/alameda-las-gaviotas-iii,ALAMEDA LAS GAVIOTAS III – Redbay Grupo,,HANAN,41.53,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: HANAN; score=41.53 | agency=1 | project=0.07 | district=1 | address=0.23 | coords=0 | slug=0.14,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,REDBAY INMOBILIARIA,redbayperu.pe,https://redbayperu.pe/departamentos/alameda-las-gaviotas-ii,ALAMEDA LAS GAVIOTAS II – Redbay Grupo,,HANAN,41.44,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: HANAN; score=41.44 | agency=1 | project=0.07 | district=1 | address=0.22 | coords=0 | slug=0.15,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,BALANCE GRUPO INMOBILIARIO,balance.pe,https://balance.pe/proyecto/vive-en-chacarilla,Monte Carmelo 551,3722,Monte Carmelo 551,60,match_low,true,true,false,false,false,true,score=60 | agency=1 | project=1 | district=0 | address=0 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,BALANCE GRUPO INMOBILIARIO,balance.pe,https://balance.pe/proyecto/vive-en-santa-catalina,Hercelles,3119,HERCELLES,60,match_low,true,true,false,false,false,true,score=60 | agency=1 | project=1 | district=0 | address=0 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ANDEN,anden.com.pe,https://anden.com.pe/anden-inmobiliaria-alcanza-con-exito-la-preventa-de-luzzo-su-proyecto-en-cerro-colorado,"alcanza con éxito la preventa de Luzzo, su proyecto en Cerro Colorado",3197,LUZZO Cerro Colorado,60,match_low,true,true,false,false,false,true,score=60 | agency=1 | project=1 | district=0 | address=0 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ANDEN,anden.com.pe,https://anden.com.pe/vende-tu-propiedad,Vende tu propiedad,,RESIDENCIAL PROGRESO 36,35.25,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: RESIDENCIAL PROGRESO 36; score=35.25 | agency=1 | project=0.32 | district=0 | address=0.16 | coords=0 | slug=0.32,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,RB GRUPO INMOBILIARIO,rbgrupoinmobiliario.pe,https://rbgrupoinmobiliario.pe/proyecto-toscanini-129-san-borja,Proyecto Toscanini 129 – San Borja,,San Fernando 455,45.99,unmatched_web,false,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: San Fernando 455; score=45.99 | agency=0.68 | project=0.33 | district=1 | address=0.27 | coords=0 | slug=0.33,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,RB GRUPO INMOBILIARIO,rbgrupoinmobiliario.pe,https://rbgrupoinmobiliario.pe/proyecto-lumina-magdalena,Proyecto Lumina – Magdalena,3544,Lumina,77.12,match_medium,true,true,false,true,false,true,score=77.12 | agency=1 | project=1 | district=0.14 | address=1 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,BARQUEROS INMOBILIARIA,barqueros.com,https://barqueros.com/proyectos/impettu,Barqueros Inmobiliaria,,Ímpettu,45.73,unmatched_web,true,false,true,false,false,true,Sin score suficiente contra mejor candidato Nexo: Ímpettu; score=45.73 | agency=1 | project=0.1 | district=1 | address=0.14 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,BARQUEROS INMOBILIARIA,barqueros.com,https://barqueros.com/proyectos/allegra-living,Barqueros Inmobiliaria,,Allegra Living,45.45,unmatched_web,true,false,true,false,false,true,Sin score suficiente contra mejor candidato Nexo: Allegra Living; score=45.45 | agency=1 | project=0.07 | district=1 | address=0.21 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,Grupo Magbis,magbisconstrucciones.com,https://magbisconstrucciones.com/departamentos/duplex-801-parque-nu,Duplex 801 – Parque NU,4157,PARQUE NU,90,match_high,true,true,true,true,false,true,score=90 | agency=1 | project=1 | district=1 | address=1 | coords=0 | slug=1,false,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,Grupo Magbis,magbisconstrucciones.com,https://magbisconstrucciones.com/departamentos/tipico-2-502-parque-nu,Típico 2 502 – Parque NU,4157,PARQUE NU,90,match_high,true,true,true,true,false,true,score=90 | agency=1 | project=1 | district=1 | address=1 | coords=0 | slug=1,false,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,NEXO INGENIERÍA,nexoingenieria.com,https://nexoingenieria.com/proyecto/edificio-vive-20-2,Edificio VIVE 20 II – Nexo Ingenier&iacute;a,3837,Vive 20 II,88.75,match_high,true,true,true,true,false,true,score=88.75 | agency=1 | project=1 | district=1 | address=1 | coords=0 | slug=0.75,false,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,NEXO INGENIERÍA,nexoingenieria.com,https://nexoingenieria.com/proyecto/edificio-avila-park,Edificio Ávila Park – Nexo Ingenier&iacute;a,3842,Ávila Park,82.5,match_medium,true,true,true,false,false,true,score=82.5 | agency=1 | project=1 | district=1 | address=0.5 | coords=0 | slug=1,true,,,
